ad_id,ad_name,account,publisher_platform,platform_position,spend,impressions,clicks,link_clicks,landing_page_views
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,facebook,facebook_reels,2.037978,220,2,1,1
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,facebook,facebook_reels_overlay,0.01998,4,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,facebook,facebook_stories,1.888127,74,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,facebook,feed,51.878538,3506,9,5,3
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,facebook,instream_video,0.01998,3,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,facebook,marketplace,9.93015,928,1,1,1
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,facebook,right_hand_column,2.117899,8828,1,1,1
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,facebook,search,1.958058,567,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,facebook,video_feeds,0.189812,22,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,instagram,feed,6.073975,572,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,instagram,instagram_explore,0.139861,34,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,instagram,instagram_explore_grid_home,0.01998,44,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,instagram,instagram_profile_feed,0.03996,13,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,instagram,instagram_reels,7.562498,1082,1,1,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,instagram,instagram_search,0.089911,55,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,instagram,instagram_stories,15.055066,1351,4,4,4
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,messenger,messenger_inbox,0.00999,1,0,,
120207006083440436,IMAGE - BA2 - Loan - IT 2,ACC6,messenger,messenger_stories,0.669336,90,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,audience_network,an_classic,0.749105,53,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,facebook,facebook_reels,0.97883,95,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,facebook,facebook_reels_overlay,0.019976,2,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,facebook,facebook_stories,0.749105,35,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,facebook,feed,44.836426,3056,10,5,4
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,facebook,instream_video,0.009988,6,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,facebook,marketplace,2.277279,458,1,1,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,facebook,right_hand_column,0.119857,855,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,facebook,search,0.35957,53,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,facebook,video_feeds,0.229726,27,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,instagram,feed,12.884604,1163,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,instagram,instagram_explore,0.299642,72,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,instagram,instagram_explore_grid_home,0.079905,86,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,instagram,instagram_profile_feed,0.169797,39,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,instagram,instagram_reels,8.030405,1177,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,instagram,instagram_search,0.019976,12,0,,
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,instagram,instagram_stories,11.646084,977,2,2,1
120207006113450436,IMAGE - BA2 - Loan - IT 3,ACC6,messenger,messenger_stories,0.229726,28,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,audience_network,an_classic,0.379891,7,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,facebook,facebook_reels,4.428735,378,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,facebook,facebook_reels_overlay,0.06998,19,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,facebook,facebook_stories,6.698087,159,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,facebook,feed,46.496718,3067,11,8,4
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,facebook,instream_video,0.029991,9,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,facebook,marketplace,3.00914,668,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,facebook,right_hand_column,0.269923,1160,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,facebook,search,0.509854,58,3,3,3
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,facebook,video_feeds,0.639817,63,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,instagram,feed,18.824623,1536,2,1,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,instagram,instagram_explore,0.479863,123,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,instagram,instagram_explore_grid_home,0.06998,65,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,instagram,instagram_profile_feed,0.339903,49,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,instagram,instagram_reels,9.827193,1311,1,1,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,instagram,instagram_search,0.079977,25,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,instagram,instagram_stories,12.476436,938,5,4,4
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,messenger,messenger_inbox,0,1,0,,
120207006148890436,IMAGE - BA3 - Loan - IT 1,ACC6,messenger,messenger_stories,0.389889,65,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,audience_network,an_classic,0.25995,25,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,facebook,facebook_reels,5.348979,458,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,facebook,facebook_reels_overlay,0.04999,24,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,facebook,facebook_stories,3.839268,157,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,facebook,feed,36.503036,2326,5,2,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,facebook,instream_video,0.039992,16,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,facebook,marketplace,3.03942,715,1,1,1
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,facebook,right_hand_column,1.799657,9123,5,5,4
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,facebook,search,0.649876,80,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,facebook,video_feeds,0.549895,53,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,instagram,feed,16.716811,1290,1,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,instagram,instagram_explore,0.589887,123,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,instagram,instagram_explore_grid_home,0.129975,147,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,instagram,instagram_profile_feed,0.199962,33,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,instagram,instagram_reels,20.926008,3565,6,2,1
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,instagram,instagram_search,0.959817,665,0,,
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,instagram,instagram_stories,11.607785,1038,2,1,1
120207006148900436,IMAGE - BA3 - Loan - IT 3,ACC6,messenger,messenger_stories,1.619691,284,2,2,2
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,audience_network,an_classic,2.3686,58,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,facebook,facebook_reels,5.276881,512,1,1,2
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,facebook,facebook_reels_overlay,0.099941,10,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,facebook,facebook_stories,2.97824,105,2,2,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,facebook,feed,91.825733,6656,20,9,6
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,facebook,instream_video,0.119929,19,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,facebook,marketplace,9.074637,1467,6,5,2
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,facebook,right_hand_column,1.189297,4426,2,2,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,facebook,search,1.92886,223,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,facebook,video_feeds,0.729569,81,2,1,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,instagram,feed,15.211011,1410,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,instagram,instagram_explore,0.329805,147,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,instagram,instagram_explore_grid_home,0.229864,279,1,1,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,instagram,instagram_profile_feed,0.309817,49,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,instagram,instagram_reels,8.345068,1214,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,instagram,instagram_search,0.029982,29,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,instagram,instagram_stories,11.982918,1060,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,messenger,messenger_inbox,0,3,0,,
120207006148910436,IMAGE - BA3 - Loan - IT 2,ACC6,messenger,messenger_stories,0.259846,44,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,audience_network,an_classic,2.898072,29,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,facebook,facebook_reels,1.90873,157,1,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,facebook,facebook_reels_overlay,0.05996,16,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,facebook,facebook_stories,0.439707,17,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,facebook,feed,207.901676,14182,98,50,39
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,facebook,instream_video,0.019987,10,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,facebook,marketplace,0.989342,191,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,facebook,right_hand_column,0.199867,412,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,facebook,search,0.219854,23,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,facebook,video_feeds,0.459694,51,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,instagram,feed,78.547739,5382,12,7,5
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,instagram,instagram_explore,1.329116,201,1,1,1
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,instagram,instagram_explore_grid_home,0.02998,20,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,instagram,instagram_profile_feed,0.299801,41,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,instagram,instagram_reels,11.692221,1026,2,1,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,instagram,instagram_search,0,10,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,instagram,instagram_stories,8.634255,331,0,,
120207006235700436,IMAGE - Hyp52 - GPT Loan - IT 1,ACC6,messenger,messenger_stories,0,1,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,audience_network,an_classic,0.239931,5,1,1,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,facebook,facebook_reels,0.639817,47,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,facebook,facebook_reels_overlay,0,5,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,facebook,facebook_stories,0.229934,9,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,facebook,feed,45.047131,2627,10,5,5
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,facebook,instream_video,0.039989,9,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,facebook,marketplace,0.83976,180,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,facebook,right_hand_column,0.06998,267,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,facebook,search,0.13996,11,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,facebook,video_feeds,0.469866,34,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,instagram,feed,17.165096,1188,4,3,2
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,instagram,instagram_explore,0.309911,62,1,1,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,instagram,instagram_explore_grid_home,0.039989,24,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,instagram,instagram_profile_feed,0.049986,9,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,instagram,instagram_reels,2.499286,251,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,instagram,instagram_search,0,5,0,,
120207006285360436,IMAGE - Hyp52 - GPT Loan - IT 1 - Copy,ACC6,instagram,instagram_stories,2.229363,146,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,audience_network,an_classic,0.2399,23,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,facebook,facebook_reels,3.938354,339,1,1,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,facebook,facebook_reels_overlay,0.009996,7,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,facebook,facebook_stories,1.489378,61,1,1,2
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,facebook,feed,139.191825,11696,55,24,20
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,facebook,instream_video,0.089962,13,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,facebook,marketplace,7.716775,1145,3,3,1
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,facebook,right_hand_column,0.90962,2460,2,2,1
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,facebook,search,0.469804,42,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,facebook,video_feeds,1.169511,74,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,instagram,feed,25.419376,2756,4,1,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,instagram,instagram_explore,1.229486,295,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,instagram,instagram_explore_grid_home,0.099958,109,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,instagram,instagram_profile_feed,0.349854,46,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,instagram,instagram_reels,4.668049,720,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,instagram,instagram_search,0.029987,11,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,instagram,instagram_stories,4.238229,404,1,1,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,messenger,messenger_inbox,0.019992,2,0,,
120207006306990436,IMAGE - BA2 - Loan - IT 7,ACC6,messenger,messenger_stories,0.129946,30,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,audience_network,an_classic,0.029989,8,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,facebook,facebook_reels,2.479059,152,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,facebook,facebook_reels_overlay,0.069973,14,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,facebook,facebook_stories,0.949639,40,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,facebook,feed,101.231564,7569,30,19,12
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,facebook,instream_video,0.009996,8,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,facebook,marketplace,3.368721,439,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,facebook,right_hand_column,0.089966,342,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,facebook,search,0.36986,62,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,facebook,video_feeds,0.719727,44,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,instagram,feed,15.913958,1669,2,1,1
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,instagram,instagram_explore,0.229913,82,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,instagram,instagram_explore_grid_home,0.139947,97,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,instagram,instagram_profile_feed,0.129951,28,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,instagram,instagram_reels,2.688979,345,2,1,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,instagram,instagram_search,0.009996,5,0,,
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,instagram,instagram_stories,3.228774,272,2,2,1
120207006307000436,IMAGE - BA2 - Loan - IT 6,ACC6,messenger,messenger_stories,0.029989,5,0,,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,audience_network,an_classic,0.469822,34,0,,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,facebook,facebook_reels,4.948124,444,0,,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,facebook,facebook_reels_overlay,0.07997,19,0,,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,facebook,facebook_stories,5.268003,247,1,1,1
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,facebook,feed,120.684252,7674,39,20,13
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,facebook,instream_video,0.029989,17,0,,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,facebook,marketplace,13.334945,672,2,2,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,facebook,right_hand_column,1.309504,5019,4,4,3
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,facebook,search,1.789322,270,1,1,1
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,facebook,video_feeds,0.999621,77,2,1,1
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,instagram,feed,24.900561,2120,3,1,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,instagram,instagram_explore,0.57978,137,0,,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,instagram,instagram_explore_grid_home,0.119955,95,0,,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,instagram,instagram_profile_feed,0.269898,23,0,,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,instagram,instagram_reels,19.762509,3671,3,2,2
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,instagram,instagram_search,0.189928,127,0,,
120207006307010436,IMAGE - BA3 - Loan - IT 6,ACC6,instagram,instagram_stories,14.884358,1880,2,2,2
120201646174610330,before_after6_vid_dec_4,ACC7,audience_network,an_classic,14.777782,1411,21,21,4
120201646174610330,before_after6_vid_dec_4,ACC7,audience_network,rewarded_video,5.239213,424,9,9,3
120201646174610330,before_after6_vid_dec_4,ACC7,facebook,facebook_reels,223.526444,49499,106,52,36
120201646174610330,before_after6_vid_dec_4,ACC7,facebook,facebook_reels_overlay,2.609608,406,0,,
120201646174610330,before_after6_vid_dec_4,ACC7,facebook,facebook_stories,156.356528,15711,77,73,40
120201646174610330,before_after6_vid_dec_4,ACC7,facebook,feed,2876.998108,328225,2861,1419,1195
120201646174610330,before_after6_vid_dec_4,ACC7,facebook,instream_video,12.718091,2053,7,6,3
120201646174610330,before_after6_vid_dec_4,ACC7,facebook,marketplace,192.351124,31661,66,59,31
120201646174610330,before_after6_vid_dec_4,ACC7,facebook,search,53.292,8340,19,14,9
120201646174610330,before_after6_vid_dec_4,ACC7,facebook,video_feeds,116.762472,27463,117,81,53
120201646174610330,before_after6_vid_dec_4,ACC7,instagram,feed,1849.512353,236796,441,278,169
120201646174610330,before_after6_vid_dec_4,ACC7,instagram,instagram_explore,34.144874,14919,20,8,5
120201646174610330,before_after6_vid_dec_4,ACC7,instagram,instagram_explore_grid_home,16.537517,13335,22,12,10
120201646174610330,before_after6_vid_dec_4,ACC7,instagram,instagram_profile_feed,28.535716,10236,9,3,2
120201646174610330,before_after6_vid_dec_4,ACC7,instagram,instagram_reels,53.591955,16503,20,9,8
120201646174610330,before_after6_vid_dec_4,ACC7,instagram,instagram_search,1.59976,626,1,,
120201646174610330,before_after6_vid_dec_4,ACC7,instagram,instagram_stories,156.816459,32228,68,65,15
120201646174610330,before_after6_vid_dec_4,ACC7,messenger,messenger_stories,0.029996,5,0,,
120202808047940330,window_1_dec_15,ACC7,audience_network,an_classic,1.089533,163,1,1,
120202808047940330,window_1_dec_15,ACC7,facebook,facebook_reels,6.627157,904,0,,
120202808047940330,window_1_dec_15,ACC7,facebook,facebook_reels_overlay,0.079966,26,0,,
120202808047940330,window_1_dec_15,ACC7,facebook,facebook_stories,6.297298,279,2,2,
120202808047940330,window_1_dec_15,ACC7,facebook,feed,634.137958,53629,283,133,89
120202808047940330,window_1_dec_15,ACC7,facebook,instream_video,4.628015,832,7,7,5
120202808047940330,window_1_dec_15,ACC7,facebook,marketplace,34.145352,8240,7,7,6
120202808047940330,window_1_dec_15,ACC7,facebook,right_hand_column,0.339854,546,1,1,
120202808047940330,window_1_dec_15,ACC7,facebook,search,17.222612,2969,9,9,7
120202808047940330,window_1_dec_15,ACC7,facebook,video_feeds,11.085244,1329,4,4,3
120202808047940330,window_1_dec_15,ACC7,instagram,feed,106.794186,8180,10,5,4
120202808047940330,window_1_dec_15,ACC7,instagram,instagram_explore,2.978722,1107,2,,
120202808047940330,window_1_dec_15,ACC7,instagram,instagram_explore_grid_home,0.619734,513,0,,
120202808047940330,window_1_dec_15,ACC7,instagram,instagram_profile_feed,0.299871,101,0,,
120202808047940330,window_1_dec_15,ACC7,instagram,instagram_reels,2.628872,608,1,1,1
120202808047940330,window_1_dec_15,ACC7,instagram,instagram_reels_overlay,0.13994,149,0,,
120202808047940330,window_1_dec_15,ACC7,instagram,instagram_search,0.029987,11,0,,
120202808047940330,window_1_dec_15,ACC7,instagram,instagram_stories,10.005708,1281,2,2,
120202808047940330,window_1_dec_15,ACC7,messenger,messenger_stories,0.019991,3,0,,
120203461908470330,Join9_4_dec_21,ACC7,audience_network,an_classic,0.02,2,0,,
120203461908470330,Join9_4_dec_21,ACC7,audience_network,rewarded_video,0.61,58,1,1,1
120203461908470330,Join9_4_dec_21,ACC7,facebook,facebook_reels,8.8,1305,4,3,2
120203461908470330,Join9_4_dec_21,ACC7,facebook,facebook_stories,0.54,31,1,1,1
120203461908470330,Join9_4_dec_21,ACC7,facebook,feed,19.86,1116,9,4,2
120203461908470330,Join9_4_dec_21,ACC7,facebook,instream_video,1.06,254,1,1,
120203461908470330,Join9_4_dec_21,ACC7,facebook,marketplace,3.27,728,1,1,
120203461908470330,Join9_4_dec_21,ACC7,facebook,search,1.66,91,0,,
120203461908470330,Join9_4_dec_21,ACC7,facebook,video_feeds,1.11,93,2,1,1
120203461908470330,Join9_4_dec_21,ACC7,instagram,feed,9.23,1001,2,2,1
120203461908470330,Join9_4_dec_21,ACC7,instagram,instagram_explore,0.09,29,0,,
120203461908470330,Join9_4_dec_21,ACC7,instagram,instagram_explore_grid_home,0.03,9,1,1,
120203461908470330,Join9_4_dec_21,ACC7,instagram,instagram_profile_feed,0,10,0,,
120203461908470330,Join9_4_dec_21,ACC7,instagram,instagram_reels,3.56,519,0,,
120203461908470330,Join9_4_dec_21,ACC7,instagram,instagram_stories,3.31,296,2,2,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,audience_network,an_classic,0.639758,27,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,facebook,facebook_reels,2.66899,337,1,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,facebook,facebook_reels_overlay,0,6,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,facebook,facebook_stories,3.018857,118,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,facebook,feed,28.369263,1971,5,1,1
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,facebook,instream_video,0,1,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,facebook,marketplace,1.069595,131,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,facebook,right_hand_column,0,5,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,facebook,search,0.839682,162,1,1,1
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,facebook,video_feeds,0.019992,6,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,instagram,feed,6.627492,422,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,instagram,instagram_explore,0.049981,10,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,instagram,instagram_explore_grid_home,0,11,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,instagram,instagram_profile_feed,0,5,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,instagram,instagram_reels,1.759334,210,0,,
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,instagram,instagram_stories,60.627055,5538,24,24,20
120208951134100330,IMAGE - BA2 - EcoGrant - IT 1,ACC7,messenger,messenger_stories,0,3,0,,
120208951233180330,IMAGE - BA2 - EcoGrant - IT 2,ACC7,audience_network,an_classic,0.509813,61,1,1,
120208951233180330,IMAGE - BA2 - EcoGrant - IT 2,ACC7,facebook,facebook_reels,8.167007,779,1,,
120208951233180330,IMAGE - BA2 - EcoGrant - IT 2,ACC7,facebook,facebook_reels_overlay,0.119956,40,0,,
120208951233180330,IMAGE - BA2 - EcoGrant - IT 2,ACC7,facebook,facebook_stories,10.346208,387,0,,
120208951233180330,IMAGE - BA2 - EcoGrant - IT 2,ACC7,facebook,feed,728.842879,46011,208,89,77
120208951233180330,IMAGE - BA2 - EcoGrant - IT 2,ACC7,facebook,instream_video,0.029989,12,0,,
120208951233180330,IMAGE - BA2 - EcoGrant - IT 2,ACC7,facebook,marketplace,10.786047,1234,5,4,4
120208951233180330,IMAGE - BA2 - EcoGrant - IT 2,ACC7,facebook,right_hand_column,0.029989,142,0,,
120208951233180330,IMAGE - BA2 - EcoGrant - IT 2,ACC7,facebook,search,4.128487,827,0,,
